"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TXNDC15",0.538083333333333,9.95969166666667,6.80046797403954,2.87866585973625e-05,0.000178212578397005,2.0362957361744
"VPS28",0.476333333333338,10.3452,6.79924368326282,2.8833763128143e-05,0.000178445590521545,2.03455764340333
"PRKACB",0.502799999999997,10.5029,6.79868152959318,2.88554196226924e-05,0.000178521009290244,2.03375950322713
"ENPP3",0.604980000000001,6.42100666666667,6.79690162778484,2.89241038500837e-05,0.00017888723152163,2.03123214366745
"KCNC4",-0.544499999999998,7.94096333333333,-6.79600609313129,2.8958727648628e-05,0.00017904262869934,2.02996037852061
"PPARGC1B",-0.588470000000001,8.43792166666667,-6.79160339957548,2.91295946964002e-05,0.000180003789488546,2.02370650635092
"SDCCAG8",0.523566666666667,9.40007666666667,6.7915086093744,2.91332853286061e-05,0.000180003789488546,2.0235718322837
"UTP23",-0.486773333333332,9.99331333333333,-6.78704222082297,2.93077521834652e-05,0.000181022423463467,2.0172248351512
"RFX3",0.608820000000003,8.26129333333333,6.78390849357927,2.94308303921192e-05,0.000181695908974815,2.01277006744622
"GCNT2",0.678209999999999,7.457485,6.78377546502022,2.94360673709132e-05,0.000181695908974815,2.01258093148187
"GLB1L",0.629243333333333,8.388535,6.78244850667861,2.94883608529421e-05,0.000181911336562952,2.0106941755132
"ATAT1",0.572290000000002,9.03028166666667,6.78240015674942,2.94902681309417e-05,0.000181911336562952,2.01062542407246
"SNTB2",-0.5197,11.08625,-6.7806865487466,2.9557950891104e-05,0.000182246087957713,2.00818855218893
"TUBGCP4",-0.623500000000002,10.7470166666667,-6.78053685562736,2.95638712521716e-05,0.000182246087957713,2.0079756597024
"FHL2",-0.532139999999997,9.09660666666667,-6.77964210529615,2.95992851169483e-05,0.00018236486517509,2.00670309093067
"PCDHA8",0.507846666666666,9.59188666666667,6.77956125784194,2.9602487265173e-05,0.00018236486517509,2.00658809955684
"UTP3",-0.492560000000001,8.83189666666667,-6.77849755788322,2.96446521121486e-05,0.00018253735176747,2.00507509249102
"XAGE-4",-0.566929999999998,6.58002833333333,-6.77836647689145,2.96498525867058e-05,0.00018253735176747,2.00488863259514
"TFPT",0.572866666666668,11.3348333333333,6.77686374628279,2.97095414198657e-05,0.000182845107837378,2.00275086967112
"SPSB4",-0.619476666666666,7.37090833333333,-6.77603283863436,2.97426005319629e-05,0.000182965214656014,2.00156870532927
"MFSD3",0.61426,9.88613666666667,6.77588545223418,2.97484686711943e-05,0.000182965214656014,2.00135900356532
"RTL8C",0.476466666666665,11.6685666666667,6.77524309360153,2.9774058446868e-05,0.000183062875336565,2.00044502073374
"TSPAN7",0.591756666666667,6.57592166666667,6.77348230682772,2.98443242639546e-05,0.000183386889926931,1.99793940007236
"FRMD5",0.502266666666669,10.3018,6.77343501580563,2.98462139035502e-05,0.000183386889926931,1.9978720987761
"CCT6B",0.749383333333334,6.26305166666667,6.77195261804027,2.99055121059845e-05,0.000183632504638879,1.99576230461796
"H1-2",-0.5098,10.3102,-6.77194866965356,2.99056702159757e-05,0.000183632504638879,1.99575668476758
"GAS7",0.515733333333335,10.6938,6.77122171514341,2.99347957937489e-05,0.000183751493164429,1.99472195503225
"MIB1",0.557340000000002,8.95351,6.77016046499309,2.99773695649971e-05,0.000183952927626875,1.99321127240161
"MYO6",0.589333333333334,8.58966666666667,6.76543368755743,3.01677812566707e-05,0.000185061127390009,1.98648094134047
"TBC1D31",-0.567063333333332,8.644845,-6.76389038127329,3.02302314472818e-05,0.000185383894929314,1.98428283430102
"VKORC1L1",-0.635149999999998,10.2457916666667,-6.7618685966784,3.03122529737598e-05,0.000185826432783202,1.98140276512482
"PTGR3",0.48313666666667,10.1497316666667,6.76150501007797,3.03270285459035e-05,0.000185856571885184,1.9808847724404
"WIPI1",0.566436666666668,10.281415,6.75909872086754,3.04250109482439e-05,0.000186396451538949,1.97745615527917
"QPCTL",-0.469936666666666,9.74026833333333,-6.75875207442635,3.04391540675168e-05,0.000186422512451839,1.97696217115719
"GOLPH3L",0.536166666666665,10.92045,6.75846057546381,3.04510526293656e-05,0.000186434814263128,1.97654676204043
"APLP1",0.562716666666669,8.76625166666667,6.75569898293418,3.05640242939263e-05,0.000187065721417144,1.97261072036495
"MID1IP1",-0.480683333333335,9.289945,-6.75420042127857,3.06255155222642e-05,0.000187381237620968,1.97047443173867
"ACTL6A",-0.524166666666666,9.94528333333333,-6.75307312347397,3.06718598265336e-05,0.000187547792201321,1.96886720739047
"FBXO25",0.464493333333335,9.46892666666667,6.75305428210179,3.06726350515449e-05,0.000187547792201321,1.96884034322846
"CCN5",0.664190000000001,8.62281166666667,6.75155997538305,3.07341849317684e-05,0.000187863203679885,1.9667096016097
"NOS1AP",0.544280000000002,8.92562333333333,6.75017389715221,3.0791395203321e-05,0.000188151893347749,1.96473292145317
"PSEN2",0.464413333333335,8.6168,6.74853540337143,3.08591710620521e-05,0.00018850493638715,1.96239594702107
"WDR45",0.629333333333333,9.69631666666667,6.74767854181733,3.08946785281131e-05,0.000188660701306596,1.96117366974558
"CCDC30",0.579786666666667,4.95625,6.74649705608088,3.09437098748622e-05,0.000188898923203053,1.95948817137188
"RBM8A",-0.492199999999999,10.6344333333333,-6.74545104751625,3.09871885165993e-05,0.000189103104799745,1.9579957905716
"WDR11",0.590263333333331,9.69360833333333,6.74478605503632,3.10148637721805e-05,0.000189210743355784,1.95704694535511
"IDH3A",-0.506899999999998,12.3060166666667,-6.74276814488924,3.10990061162519e-05,0.000189662686605456,1.9541673323266
"LAMC2",-0.509119999999999,6.64657333333333,-6.7420452286711,3.11292095648068e-05,0.000189785488197339,1.95313558085283
"SCARNA10",0.600043333333334,9.42010166666667,6.739832852992,3.12218380120066e-05,0.00019023432534979,1.94997763470174
"OR2L8",1.09005666666667,7.52144833333333,6.73980485379056,3.12230121814359e-05,0.00019023432534979,1.94993766450348
"DYNC2I1",0.528600000000003,8.74603333333333,6.73783778866811,3.13056211614394e-05,0.000190570474114406,1.9471293269851
"ACTBL2",-0.57152,6.67752,-6.7377246525131,3.13103795475935e-05,0.000190570474114406,1.94696778939964
"TTC30B",0.722133333333336,7.88560666666667,6.73759415693026,3.13158690148584e-05,0.000190570474114406,1.94678146365878
"ERO1A",-0.78417,10.5230483333333,-6.73752874050942,3.1318621229984e-05,0.000190570474114406,1.94668805917112
"ZBED4",-0.505773333333332,9.01569666666667,-6.7369020849829,3.13449991607671e-05,0.000190669435036986,1.94579326389839
"MAP3K21",-0.478323333333332,7.75470833333333,-6.73656180683214,3.13593325214783e-05,0.000190695089471738,1.94530736242999
"EARS2",-0.460423333333333,9.31894166666667,-6.73599692326055,3.13831423220012e-05,0.000190778334702369,1.9445007011763
"TMEM167B",0.501066666666668,11.0497666666667,6.73541710813559,3.14076016238423e-05,0.000190865473311106,1.94367267381308
"OMA1",0.532680000000001,9.63581333333333,6.72962186227256,3.16531969894538e-05,0.000192295976941087,1.9353941189681
"METTL2B",-0.475033333333334,10.8165833333333,-6.72747384085432,3.17447492653188e-05,0.000192790034922849,1.93232453059427
"INSIG1",-0.637489999999998,9.22583166666667,-6.72652588017852,3.17852430978745e-05,0.000192973789899527,1.9309696726055
"ITFG1",0.510133333333334,10.7334666666667,6.71782970774777,3.21593075642787e-05,0.000195181940403805,1.91853528246228
"INCENP",-0.471196666666664,9.66953166666667,-6.71659575285984,3.22127667377489e-05,0.000195443471442969,1.91677008126579
"DPP7",0.477300000000001,11.11605,6.71577484791388,3.22483838767862e-05,0.000195588126314163,1.91559564650514
"RPL34-DT",0.660576666666668,5.58291833333333,6.71540057651229,3.22646366298493e-05,0.000195588126314163,1.91506016241777
"CDKL1",-0.551533333333333,6.92399,-6.71532481456612,3.22679276633298e-05,0.000195588126314163,1.91495176472252
"CLN5",0.515853333333332,9.40131333333333,6.71509045086765,3.22781104961732e-05,0.000195588126314163,1.91461644007944
"PLXNB2",0.486466666666669,10.7943333333333,6.71192601983567,3.24159388152393e-05,0.000196360174359279,1.91008810314201
"LRRC23",0.522743333333334,8.634275,6.71102035912633,3.24555012066741e-05,0.000196536669851273,1.90879184941709
"IFT140",0.469783333333336,8.49162166666667,6.70910406424134,3.25393821483648e-05,0.000196981340038158,1.90604873916617
"LIMS1",-0.472436666666669,9.96384833333333,-6.70558683309696,3.26939447106361e-05,0.000197853467653355,1.90101268388758
"MMP13",-0.589100000000003,6.31685666666667,-6.70187397944283,3.28579571595713e-05,0.000198782204882888,1.89569476160687
"COL4A2",-0.477910000000001,9.66962833333333,-6.69903390370531,3.29840100054476e-05,0.000199480774017547,1.89162569211936
"POGK",-0.494133333333327,10.9554666666667,-6.69716678708437,3.30671614529813e-05,0.00019991951909883,1.88895003320284
"EFHD2",-0.533263333333336,9.91680166666667,-6.69574987018756,3.31304131961642e-05,0.000200237710535714,1.88691922294699
"DCAF10",0.61580666666667,9.47152666666667,6.69550891115725,3.31411825881381e-05,0.000200238600310574,1.88657383965576
"SLC35G2",-0.687916666666665,9.281825,-6.69260736525049,3.32711586592176e-05,0.000200959503968251,1.88241425089238
"SLC4A3",0.464383333333332,8.87675833333333,6.68743057078097,3.35044131591901e-05,0.000202303552999325,1.87499015809687
"HSPA8",-0.441599999999999,13.9599333333333,-6.68451350541143,3.36366202480699e-05,0.000203030527810327,1.87080520642418
"REEP6",0.635,9.10945333333333,6.68429928058322,3.36463513277524e-05,0.000203030527810327,1.87049782565761
"IFIT3",0.571363333333331,8.18815166666667,6.68382016808589,3.36681257382284e-05,0.00020309478255604,1.86981034854121
"TRPC1",0.646413333333333,8.87940333333333,6.68359098068628,3.36785470410153e-05,0.00020309478255604,1.86948147749133
"ASNS",0.534793333333337,9.33217,6.68261908308486,3.37227782624611e-05,0.000203296480020996,1.86808678189374
"VPS35L",0.516133333333331,10.5472,6.68025926713756,3.38304329432309e-05,0.000203765018550535,1.86469987187748
"ZNF606",0.460396666666667,7.85933833333333,6.680253142109,3.3830712845033e-05,0.000203765018550535,1.86469108001387
"BTBD9",0.482373333333333,8.22669333333334,6.68020469078623,3.38329270629238e-05,0.000203765018550535,1.86462153282928
"PIGV",0.577956666666669,9.795955,6.678919160811,3.38917322937616e-05,0.000204053990887799,1.86277616565528
"ESF1",-0.642566666666665,9.04369333333334,-6.67546621884234,3.40502259467537e-05,0.000204880453717732,1.85781841603659
"ZNF415",0.81035,6.74843833333333,6.67545509178377,3.4050737971336e-05,0.000204880453717732,1.85780243720827
"IDS",0.457099999999997,11.4538833333333,6.67436236142018,3.41010614131179e-05,0.000205117775589881,1.85623316012101
"EEF2KMT",-0.498473333333331,9.18676666666667,-6.67226452126035,3.41978964328717e-05,0.000205634259449879,1.85321999593303
"RASGEF1A",0.69303,7.60179833333333,6.67202990993437,3.42087442382272e-05,0.000205634259449879,1.85288298344027
"BAZ1B",-0.511133333333328,10.6825,-6.67171043449545,3.42235218595977e-05,0.000205657510543601,1.8524240543606
"RAD51C",-0.650303333333333,10.2389816666667,-6.67091629690724,3.42602850210556e-05,0.000205812821202014,1.85128321074923
"VGF",-0.522476666666666,8.28072833333333,-6.6705362945552,3.42778914965079e-05,0.000205815728957503,1.85073727678144
"SCNN1A",0.517010000000004,7.892275,6.67043459561986,3.42826051098913e-05,0.000205815728957503,1.85059116680617
"MTMR10",0.523286666666671,10.1726233333333,6.66989131708756,3.43077971217846e-05,0.000205901395588272,1.84981062009637
"ZNF726",-0.795913333333334,6.82522666666667,-6.6664229273562,3.44690954447465e-05,0.000206747551673901,1.84482654664022
"PXDC1",-0.569279999999999,9.38235666666667,-6.66638806920635,3.44707206467069e-05,0.000206747551673901,1.84477644742797
"IQCH",0.504066666666668,6.95361333333333,6.66131764361271,3.47079967639198e-05,0.000208104467874253,1.83748736225408
"PLAAT4",0.499313333333335,7.34463666666667,6.65916235103025,3.48093851151952e-05,0.000208646015518774,1.83438795059296
"TTC28",0.530673333333335,7.40192666666667,6.65595093022935,3.49610440528022e-05,0.00020948844292415,1.82976863637181
"GJB3",-0.604583333333332,7.182335,-6.65571069653151,3.4972417461615e-05,0.000209490003676169,1.82942302884047
"TOGARAM1",0.524336666666667,9.150965,6.65398687443526,3.50541448291595e-05,0.000209912860284144,1.82694286159562
"DPP9",-0.468893333333328,10.1360533333333,-6.65350852673733,3.50768597844668e-05,0.00020998217967513,1.82625456404724
"FNIP1",0.612409999999999,10.0090616666667,6.65314752151486,3.50940130150286e-05,0.000209985943697557,1.82573509127006
"ROCK2",-0.466933333333332,11.6066333333333,-6.65302646504114,3.50997670463637e-05,0.000209985943697557,1.82556089174695
"LRRC58",-0.458899999999998,11.3224833333333,-6.64947521045249,3.52690147498864e-05,0.000210931534597116,1.82044979453034
"CYSTM1",0.464303333333332,10.0681816666667,6.64755950477473,3.53606771202795e-05,0.000211412662351534,1.81769194624943
"EXOC6B",0.556296666666666,10.1126516666667,6.64729731162278,3.53732423227002e-05,0.000211420732728352,1.81731445538143
"CHD6",0.522410000000001,10.108095,6.64640803546965,3.54158951217563e-05,0.000211608570187077,1.8160340580448
"SEPHS1",-0.561266666666665,10.9663,-6.64458890570375,3.55033185639582e-05,0.000212063706669574,1.81341451271402
"HCP5",0.554173333333333,7.86961666666667,6.64376193297967,3.55431374406993e-05,0.000212234299618189,1.81222352769302
"HEXA-AS1",0.509793333333334,6.85606666666667,6.64223738092076,3.56166702433504e-05,0.000212606032538758,1.81002766913797
"HFM1",0.587846666666666,4.67682333333333,6.63944651671478,3.5751702584175e-05,0.000213307928779629,1.80600710458307
"BLTP1",0.583679999999998,9.50820666666667,6.6391395010906,3.57665905622541e-05,0.000213307928779629,1.80556474981748
"COLEC12",-0.439886666666665,6.87595,-6.63893225707105,3.57766441103042e-05,0.000213307928779629,1.80526614107723
"SHFL",0.491920000000002,9.43001666666667,6.63887305127836,3.57795167790137e-05,0.000213307928779629,1.80518083302377
"CBLN3",0.529020000000002,7.70367333333333,6.63800934199605,3.58214520934715e-05,0.000213490418404689,1.80393628442487
"GGH",-0.606963333333335,9.147385,-6.6370292285594,3.58691028673799e-05,0.000213706845181093,1.8025238852425
"LIPC",0.653243333333333,6.04953166666667,6.63485569116078,3.59750173204183e-05,0.000214270158454093,1.79939123979958
"BAK1",-0.511856666666667,9.42718166666667,-6.63397128781503,3.60182092521571e-05,0.00021445965338358,1.79811640003721
"LINC02915",-0.564686666666664,7.48437666666667,-6.63346393776856,3.60430119463293e-05,0.000214539570003237,1.79738502398627
"IRAK1",-0.49743,10.2222516666667,-6.63322140591065,3.60548749986176e-05,0.000214542439582999,1.79703538745198
"PCNX2",0.5174,9.19354666666667,6.63249987225402,3.6090192366726e-05,0.000214684826855523,1.79599517063979
"NOL12",-0.45819333333333,9.33173666666667,-6.63016593508627,3.62046869359326e-05,0.000215297966381472,1.79262991948869
"HPS1",0.444423333333335,8.755455,6.62868560369765,3.62775081419296e-05,0.00021566297886582,1.79049508862323
"HS6ST2",-0.664356666666665,7.829855,-6.62542953860653,3.64382344109217e-05,0.00021655017556125,1.78579839502021
"IDI1",-0.580449999999995,10.1761083333333,-6.62486757542514,3.6466051149236e-05,0.000216638183881611,1.78498765187189
"PCCA",0.603283333333332,8.87146833333333,6.62466614026279,3.64760275656587e-05,0.000216638183881611,1.78469703156429
"THAP4",-0.452763333333332,9.35101833333333,-6.62364590315516,3.65266014207978e-05,0.000216870224687703,1.78322500313952
"UACA",0.463406666666664,8.75126333333333,6.62302376296012,3.65574781739619e-05,0.000216985208141485,1.78232729295684
"SELENOI",-0.677003333333332,10.0761983333333,-6.6219479096457,3.66109386106245e-05,0.000217234121419226,1.78077478128859
"NCAPH2",-0.582019999999999,8.19240333333333,-6.61824287644038,3.6795687384266e-05,0.000218233935198195,1.77542705191898
"TRPT1",0.531916666666666,9.14549166666667,6.61810477516701,3.68025929656284e-05,0.000218233935198195,1.77522768561089
"AK5",0.664313333333332,8.97185666666667,6.6173119322321,3.68422649361343e-05,0.000218400483116688,1.77408306953818
"POLR1A",-0.458599999999997,10.5014333333333,-6.61624945068202,3.68955007674716e-05,0.000218647307440304,1.77254904913125
"H2BC15",-0.620183333333333,8.116035,-6.61409905398073,3.70034989098937e-05,0.000219218402875678,1.76944382822405
"PM20D2",-0.812303333333329,9.71327833333333,-6.61375739474551,3.70206889938432e-05,0.00021925133780174,1.76895040810106
"FN3KRP",-0.470213333333334,9.71082333333334,-6.61330236825458,3.70435962585341e-05,0.000219318100838451,1.76829324028363
"GNS",0.563633333333339,11.46795,6.61173752072625,3.71224907896704e-05,0.000219716192739741,1.76603301369796
"CDC7",-0.59524,7.92913,-6.6092553106288,3.72480048848509e-05,0.000220389874477189,1.76244710421688
"ERAP1",0.68088333333333,10.351525,6.60797925876368,3.73127057350783e-05,0.00022070342510573,1.76060334513083
"XRN1",0.538433333333334,10.4694166666667,6.60704238991637,3.73602852452324e-05,0.000220915538631705,1.759249531626
"PLEKHB1",0.741589999999999,8.55837166666667,6.60178846221316,3.76283154424178e-05,0.000222364843050562,1.75165523107942
"CCDC136",0.502176666666666,8.161605,6.60148372588141,3.76439246452761e-05,0.000222364843050562,1.75121463672197
"FXN",-0.51343333333333,10.82695,-6.60130760080278,3.76529492831497e-05,0.000222364843050562,1.75095998565597
"TUBBP5",-0.534920000000001,9.60590333333333,-6.6011110813023,3.76630216632552e-05,0.000222364843050562,1.75067584237437
"FAM13A",0.47676,8.35536666666667,6.60108487685225,3.76643649599726e-05,0.000222364843050562,1.7506379535406
